Date,Temperature,Source,HotSpot,Stress,W_Stress,DHW
1997-09-26,28.7199993133545,OI_SST,0,0,0,5.581554120900709
1997-09-27,29.0499992370605,OI_SST,0,0,0,5.581554120900709
1997-09-28,28.9799995422363,OI_SST,0,0,0,5.581554120900709
1997-09-29,29.2199993133545,OI_SST,0.05554757799422205,0,0,5.581554120900709
1997-09-30,29.3599987030029,OI_SST,0.19554696764262403,0,0,5.581554120900709
1997-10-01,29.5100002288818,OI_SST,0.34554849352152317,0,0,5.581554120900709
1997-10-02,29.6099987030029,OI_SST,0.445546967642624,0,0,5.581554120900709
1997-10-03,29.3799991607666,OI_SST,0.21554742540632432,0,0,5.581554120900709
1997-10-04,28.9499988555908,OI_SST,0,0,0,5.581554120900709
1997-10-05,28.8199996948242,OI_SST,0,0,0,5.581554120900709
1997-10-06,29.189998626709,OI_SST,0.025546891348721346,0,0,5.581554120900709
1997-10-07,29.0100002288818,OI_SST,0,0,0,5.4007617405483055
1997-10-08,28.8799991607666,OI_SST,0,0,0,5.1913978226331166
1997-10-09,29.0399990081787,OI_SST,0,0,0,5.1913978226331166
1997-10-10,28.9099998474121,OI_SST,0,0,0,5.1913978226331166
1997-10-11,28.7899990081787,OI_SST,0,0,0,5.1913978226331166
1997-10-12,28.8499984741211,OI_SST,0,0,0,5.1913978226331166
1997-10-13,28.9200000762939,OI_SST,0,0,0,5.043462519743042
1997-10-14,29.3099994659424,OI_SST,0.14554773058212334,0,0,4.896955820978939
1997-10-15,30.3799991607666,OI_SST,1.2155474254063243,1.2155474254063243,0.1736496322009035,4.896955820978939
1997-10-16,30.5299987792969,OI_SST,1.3655470439366226,1.3655470439366226,0.19507814913380322,4.944098667222668
1997-10-17,30.3499984741211,OI_SST,1.1855467387608236,1.1855467387608236,0.1693638198229748,5.113462487045642
1997-10-18,29.5,OI_SST,0.33554826463972276,0,0,5.113462487045642
1997-10-19,29.4499988555908,OI_SST,0.28554712023052176,0,0,5.113462487045642
1997-10-20,29.5599994659424,OI_SST,0.39554773058212334,0,0,5.113462487045642
1997-10-21,29.2899990081787,OI_SST,0.12554727281842304,0,0,4.949812811248196
1997-10-22,29.1499996185303,OI_SST,0,0,0,4.783305927198793
1997-10-23,28.9099998474121,OI_SST,0,0,0,4.615370439023418
1997-10-24,28.8299999237061,OI_SST,0,0,0,4.4502921591
1997-10-25,28.8199996948242,OI_SST,0,0,0,4.4502921591
1997-10-26,28.7399997711182,OI_SST,0,0,0,4.4502921591
1997-10-27,28.7399997711182,OI_SST,0,0,0,4.4502921591
1997-10-28,29.019998550415,OI_SST,0,0,0,4.4502921591
1997-10-29,29.6700000762939,OI_SST,0.5055483409336219,0,0,4.4502921591
1997-10-30,28.689998626709,OI_SST,0,0,0,4.299499647957968
1997-10-31,27.6700000762939,OI_SST,0,0,0,4.118707267605566
1997-11-01,27.4799995422363,OI_SST,0,0,0,3.959343404186048
1997-11-02,28.0499992370605,OI_SST,0,0,0,3.959343404186048
1997-11-03,28.2299995422363,OI_SST,0,0,0,3.959343404186048
1997-11-04,28.3699989318848,OI_SST,0,0,0,3.959343404186048
1997-11-05,28.6399993896484,OI_SST,0,0,0,3.959343404186048
1997-11-06,29.0900001525879,OI_SST,0,0,0,3.959343404186048
1997-11-07,29.2199993133545,OI_SST,0.05554757799422205,0,0,3.959343404186048
1997-11-08,29.3099994659424,OI_SST,0.14554773058212334,0,0,3.959343404186048
1997-11-09,29.1499996185303,OI_SST,0,0,0,3.959343404186048
1997-11-10,29.0699996948242,OI_SST,0,0,0,3.959343404186048
1997-11-11,27.9699993133545,OI_SST,0,0,0,3.747122278018902
1997-11-12,27.4599990844727,OI_SST,0,0,0,3.5849012063474417
1997-11-13,27.5799999237061,OI_SST,0,0,0,3.40696576176861
1997-11-14,27.4599990844727,OI_SST,0,0,0,3.204744592004921
1997-11-15,28.939998626709,OI_SST,0,0,0,2.9982378823416886
1997-11-16,28.8899993896484,OI_SST,0,0,0,2.7945881084520283
1997-11-17,29.0100002288818,OI_SST,0,0,0,2.5509385089485246
1997-11-18,28.7600002288818,OI_SST,0,0,0,2.3115744493445787
1997-11-19,28.5399990081787,OI_SST,0,0,0,2.090781970899947
1997-11-20,28.689998626709,OI_SST,0,0,0,1.8828466571107292
1997-11-21,28.6399993896484,OI_SST,0,0,0,1.5634826738007261
1997-11-22,28.5799999237061,OI_SST,0,0,0,1.5634826738007261
1997-11-23,28.5599994659424,OI_SST,0,0,0,1.5634826738007261
1997-11-24,28.4699993133545,OI_SST,0,0,0,1.5634826738007261
1997-11-25,28.6299991607666,OI_SST,0,0,0,1.5634826738007261
1997-11-26,28.6099987030029,OI_SST,0,0,0,1.354118755885537
1997-11-27,28.5799999237061,OI_SST,0,0,0,1.1361834856928625
1997-11-28,28.439998626709,OI_SST,0,0,0,0.9211051512737737
1997-11-29,27.8400001525879,OI_SST,0,0,0,0.7217411897620418
1997-11-30,27.5900001525879,OI_SST,0,0,0,0.5380916011576815
1997-12-01,27.939998626709,OI_SST,0,0,0,0.5380916011576815
1997-12-02,27.939998626709,OI_SST,0,0,0,0.5380916011576815
1997-12-03,28.75,OI_SST,0,0,0,0.5380916011576815
1997-12-04,29.3299999237061,OI_SST,0.16554818834582363,0,0,0.5380916011576815
1997-12-05,29.75,OI_SST,0.5855482646397228,0,0,0.5380916011576815
1997-12-06,29.5999984741211,OI_SST,0.4355467387608236,0,0,0.5380916011576815
1997-12-07,29.3999996185303,OI_SST,0.23554788317002107,0,0,0.5380916011576815
1997-12-08,29.3999996185303,OI_SST,0.23554788317002107,0,0,0.5380916011576815
1997-12-09,29.1799983978271,OI_SST,0.01554666246682146,0,0,0.5380916011576815
1997-12-10,29.1099987030029,OI_SST,0,0,0,0.5380916011576815
1997-12-11,29.2899990081787,OI_SST,0.12554727281842304,0,0,0.5380916011576815
1997-12-12,28.9699993133545,OI_SST,0,0,0,0.5380916011576815
1997-12-13,29.75,OI_SST,0.5855482646397228,0,0,0.5380916011576815
1997-12-14,30.1199989318848,OI_SST,0.9555471965245239,0,0,0.5380916011576815
1997-12-15,29.8799991607666,OI_SST,0.7155474254063243,0,0,0.5380916011576815
1997-12-16,29.2600002288818,OI_SST,0.09554849352152317,0,0,0.5380916011576815
1997-12-17,28.689998626709,OI_SST,0,0,0,0.5380916011576815
1997-12-18,28.519998550415,OI_SST,0,0,0,0.5380916011576815
1997-12-19,28.3999996185303,OI_SST,0,0,0,0.5380916011576815
1997-12-20,28.6299991607666,OI_SST,0,0,0,0.5380916011576815
1997-12-21,29.2199993133545,OI_SST,0.05554757799422205,0,0,0.5380916011576815
1997-12-22,29.4699993133545,OI_SST,0.30554757799422205,0,0,0.5380916011576815
1997-12-23,29.5299987792969,OI_SST,0.36554704393662263,0,0,0.5380916011576815
1997-12-24,29.9099998474121,OI_SST,0.7455481120518215,0,0,0.5380916011576815
1997-12-25,29.8299999237061,OI_SST,0.6655481883458236,0,0,0.5380916011576815
1997-12-26,29.2999992370605,OI_SST,0.13554750170022345,0,0,0.5380916011576815
1997-12-27,28.6800003051758,OI_SST,0,0,0,0.5380916011576815
1997-12-28,29.2399997711182,OI_SST,0.07554803575792235,0,0,0.5380916011576815
1997-12-29,29.6099987030029,OI_SST,0.445546967642624,0,0,0.5380916011576815
1997-12-30,30.0299987792969,OI_SST,0.8655470439366226,0,0,0.5380916011576815
1997-12-31,30.0900001525879,OI_SST,0.925548417227624,0,0,0.5380916011576815
1998-01-01,30.1199989318848,OI_SST,0.9555471965245239,0,0,0.5380916011576815
1998-01-02,30.2199993133545,OI_SST,1.055547577994222,1.055547577994222,0.1507925111420317,0.6888841122997132
1998-01-03,30.0299987792969,OI_SST,0.8655470439366226,0,0,0.6888841122997132
1998-01-04,29.4799995422363,OI_SST,0.31554780687602246,0,0,0.6888841122997132
1998-01-05,28.7099990844727,OI_SST,0,0,0,0.6888841122997132
1998-01-06,28.5499992370605,OI_SST,0,0,0,0.6888841122997132
1998-01-07,28.6499996185303,OI_SST,0,0,0,0.5152344800988098
1998-01-08,29.9799995422363,OI_SST,0.8155478068760225,0,0,0.3201563309650065
1998-01-09,29.939998626709,OI_SST,0.7755468913487213,0,0,0.1507925111420317
1998-01-10,29.689998626709,OI_SST,0.5255468913487213,0,0,0.1507925111420317
1998-01-11,29.4599990844727,OI_SST,0.29554734911242164,0,0,0.1507925111420317
1998-01-12,29.25,OI_SST,0.08554826463972276,0,0,0.1507925111420317
1998-01-13,29.2799987792969,OI_SST,0.11554704393662263,0,0,0.1507925111420317
1998-01-14,29.4299983978271,OI_SST,0.26554666246682146,0,0,0.1507925111420317
1998-01-15,29.5999984741211,OI_SST,0.4355467387608236,0,0,0.1507925111420317
1998-01-16,29.4499988555908,OI_SST,0.28554712023052176,0,0,0.1507925111420317
1998-01-17,29.3299999237061,OI_SST,0.16554818834582363,0,0,0.1507925111420317
1998-01-18,29.3299999237061,OI_SST,0.16554818834582363,0,0,0.1507925111420317
1998-01-19,29.7099990844727,OI_SST,0.5455473491124216,0,0,0.1507925111420317
1998-01-20,29.7099990844727,OI_SST,0.5455473491124216,0,0,0.1507925111420317
1998-01-21,29.7399997711182,OI_SST,0.5755480357579223,0,0,0.1507925111420317
1998-01-22,29.7099990844727,OI_SST,0.5455473491124216,0,0,0.1507925111420317
1998-01-23,29.5299987792969,OI_SST,0.36554704393662263,0,0,0.1507925111420317
1998-01-24,29.5299987792969,OI_SST,0.36554704393662263,0,0,0.1507925111420317
1998-01-25,29.7399997711182,OI_SST,0.5755480357579223,0,0,0.1507925111420317
1998-01-26,29.9499988555908,OI_SST,0.7855471202305218,0,0,0.1507925111420317
1998-01-27,29.9099998474121,OI_SST,0.7455481120518215,0,0,0.1507925111420317
1998-01-28,29.7899990081787,OI_SST,0.625547272818423,0,0,0.1507925111420317
1998-01-29,30.0599994659424,OI_SST,0.8955477305821233,0,0,0.1507925111420317
1998-01-30,30.019998550415,OI_SST,0.8555468150547227,0,0,0.1507925111420317
1998-01-31,29.5599994659424,OI_SST,0.39554773058212334,0,0,0.1507925111420317
1998-02-01,29.1199989318848,OI_SST,0,0,0,0.1507925111420317
1998-02-02,29.189998626709,OI_SST,0.025546891348721346,0,0,0.1507925111420317
1998-02-03,29.2099990844727,OI_SST,0.04554734911242164,0,0,0.1507925111420317
1998-02-04,29.2899990081787,OI_SST,0.12554727281842304,0,0,0.1507925111420317
1998-02-05,29.8699989318848,OI_SST,0.7055471965245239,0,0,0.1507925111420317
1998-02-06,29.6199989318848,OI_SST,0.4555471965245239,0,0,0.1507925111420317
1998-02-07,29.519998550415,OI_SST,0.35554681505472274,0,0,0.1507925111420317
1998-02-08,29.3599987030029,OI_SST,0.19554696764262403,0,0,0.1507925111420317
1998-02-09,29.4099998474121,OI_SST,0.24554811205182148,0,0,0.1507925111420317
1998-02-10,29.2999992370605,OI_SST,0.13554750170022345,0,0,0.1507925111420317
1998-02-11,28.3199996948242,OI_SST,0,0,0,0.1507925111420317
1998-02-12,29.769998550415,OI_SST,0.6055468150547227,0,0,0.1507925111420317
1998-02-13,30.2299995422363,OI_SST,1.0655478068760225,1.0655478068760225,0.15222111526800322,0.30301362641003493
1998-02-14,30.3199996948242,OI_SST,1.1555479594639237,1.1555479594639237,0.16507827992341767,0.4680919063334526
1998-02-15,30.2799987792969,OI_SST,1.1155470439366226,1.1155470439366226,0.15936386341951753,0.6274557697529701
1998-02-16,30.1299991607666,OI_SST,0.9655474254063243,0,0,0.6274557697529701
1998-02-17,29.8799991607666,OI_SST,0.7155474254063243,0,0,0.6274557697529701
1998-02-18,29.6299991607666,OI_SST,0.4655474254063243,0,0,0.6274557697529701
1998-02-19,29.2999992370605,OI_SST,0.13554750170022345,0,0,0.6274557697529701
1998-02-20,29.1700000762939,OI_SST,0.005548340933621887,0,0,0.6274557697529701
1998-02-21,28.5599994659424,OI_SST,0,0,0,0.6274557697529701
1998-02-22,28.4099998474121,OI_SST,0,0,0,0.6274557697529701
1998-02-23,30.769998550415,OI_SST,1.6055468150547227,1.6055468150547227,0.22936383072210326,0.8568196004750734
1998-02-24,30.7099990844727,OI_SST,1.5455473491124216,1.5455473491124216,0.22079247844463165,1.077612078919705
1998-02-25,30.3699989318848,OI_SST,1.205547196524524,1.205547196524524,0.17222102807493198,1.249833106994637
1998-02-26,29.3999996185303,OI_SST,0.23554788317002107,0,0,1.249833106994637
1998-02-27,29.2099990844727,OI_SST,0.04554734911242164,0,0,1.249833106994637
1998-02-28,29.5100002288818,OI_SST,0.34554849352152317,0,0,1.249833106994637
1998-03-01,29.4899997711182,OI_SST,0.32554803575792235,0,0,1.249833106994637
1998-03-02,29.5399990081787,OI_SST,0.37554727281842304,0,0,1.249833106994637
1998-03-03,29.7199993133545,OI_SST,0.555547577994222,0,0,1.249833106994637
1998-03-04,30.5999984741211,OI_SST,1.4355467387608236,1.4355467387608236,0.20507810553726052,1.4549112125318975
1998-03-05,30.6099987030029,OI_SST,1.445546967642624,1.445546967642624,0.206506709663232,1.6614179221951295
1998-03-06,30.4200000762939,OI_SST,1.2555483409336219,1.2555483409336219,0.17936404870480313,1.8407819708999327
1998-03-07,30.3699989318848,OI_SST,1.205547196524524,1.205547196524524,0.17222102807493198,2.013002998974865
1998-03-08,30.1299991607666,OI_SST,0.9655474254063243,0,0,2.013002998974865
1998-03-09,29.7799987792969,OI_SST,0.6155470439366226,0,0,2.013002998974865
1998-03-10,29.8799991607666,OI_SST,0.7155474254063243,0,0,2.013002998974865
1998-03-11,30.4599990844727,OI_SST,1.2955473491124216,1.2955473491124216,0.18507819273034595,2.1980811917052105
1998-03-12,30.7399997711182,OI_SST,1.5755480357579223,1.5755480357579223,0.22507829082256034,2.423159482527771
1998-03-13,30.6599998474121,OI_SST,1.4955481120518215,1.4955481120518215,0.21364973029311735,2.6368092128208884
1998-03-14,30.5,OI_SST,1.3355482646397228,1.3355482646397228,0.1907926092342461,2.827601822055134
1998-03-15,30.5900001525879,OI_SST,1.425548417227624,1.425548417227624,0.20364977388966057,3.031251595944795
1998-03-16,30.6700000762939,OI_SST,1.5055483409336219,1.5055483409336219,0.21507833441908883,3.246329930363884
1998-03-17,29.8099994659424,OI_SST,0.6455477305821233,0,0,3.246329930363884
1998-03-18,29.0900001525879,OI_SST,0,0,0,3.246329930363884
1998-03-19,29.8999996185303,OI_SST,0.7355478831700211,0,0,3.246329930363884
1998-03-20,29.8599987030029,OI_SST,0.695546967642624,0,0,3.246329930363884
1998-03-21,29.7299995422363,OI_SST,0.5655478068760225,0,0,3.246329930363884
1998-03-22,29.8099994659424,OI_SST,0.6455477305821233,0,0,3.246329930363884
1998-03-23,30.4799995422363,OI_SST,1.3155478068760225,1.3155478068760225,0.18793540098228892,3.4342653313461726
1998-03-24,30.6499996185303,OI_SST,1.485547883170021,1.485547883170021,0.21222112616714586,3.6464864575133187
1998-03-25,30.7099990844727,OI_SST,1.5455473491124216,1.5455473491124216,0.22079247844463165,3.86727893595795
1998-03-26,30.6199989318848,OI_SST,1.455547196524524,1.455547196524524,0.2079353137892177,4.075214249747168
1998-03-27,30.769998550415,OI_SST,1.6055468150547227,1.6055468150547227,0.22936383072210326,4.15378556932724
1998-03-28,30.7299995422363,OI_SST,1.5655478068760225,1.5655478068760225,0.22364968669657465,4.377435256023814
1998-03-29,30.5799999237061,OI_SST,1.4155481883458236,1.4155481883458236,0.2022211697636891,4.579656425787503
1998-03-30,30.5399990081787,OI_SST,1.375547272818423,1.375547272818423,0.1965067532597747,4.776163179047278
1998-03-31,30.6499996185303,OI_SST,1.485547883170021,1.485547883170021,0.21222112616714586,4.9883843052144234
1998-04-01,30.8999996185303,OI_SST,1.735547883170021,1.735547883170021,0.2479354118814316,5.2363197170958555
1998-04-02,30.8699989318848,OI_SST,1.705547196524524,1.705547196524524,0.24364959950350343,5.479969316599359
1998-04-03,30.7600002288818,OI_SST,1.5955484935215232,1.5955484935215232,0.2279354990745033,5.707904815673862
1998-04-04,30.439998626709,OI_SST,1.2755468913487213,1.2755468913487213,0.18222098447838878,5.8901258001522505
1998-04-05,30.1399993896484,OI_SST,0.9755476542881212,0,0,5.8901258001522505
1998-04-06,30.0999984741211,OI_SST,0.9355467387608236,0,0,5.8901258001522505
1998-04-07,29.939998626709,OI_SST,0.7755468913487213,0,0,5.8901258001522505
1998-04-08,30.1399993896484,OI_SST,0.9755476542881212,0,0,5.8901258001522505
1998-04-09,30.1299991607666,OI_SST,0.9655474254063243,0,0,5.8901258001522505
1998-04-10,30.1099987030029,OI_SST,0.945546967642624,0,0,5.8901258001522505
1998-04-11,30.9799995422363,OI_SST,1.8155478068760225,1.8155478068760225,0.25936397241086034,6.149489772563111
1998-04-12,30.8699989318848,OI_SST,1.705547196524524,1.705547196524524,0.24364959950350343,6.3931393720666145
1998-04-13,30.2999992370605,OI_SST,1.1355475017002234,1.1355475017002234,0.1622210716714605,6.555360443738075
1998-04-14,30.3499984741211,OI_SST,1.1855467387608236,1.1855467387608236,0.1693638198229748,6.72472426356105
1998-04-15,30.6299991607666,OI_SST,1.4655474254063243,1.4655474254063243,0.20936391791518918,6.934088181476239
1998-04-16,30.1399993896484,OI_SST,0.9755476542881212,0,0,6.934088181476239
1998-04-17,29.8099994659424,OI_SST,0.6455477305821233,0,0,6.934088181476239
1998-04-18,29.7999992370605,OI_SST,0.6355475017002234,0,0,6.934088181476239
1998-04-19,30.9099998474121,OI_SST,1.7455481120518215,1.7455481120518215,0.24936401600740307,7.183452197483642
1998-04-20,30.9200000762939,OI_SST,1.7555483409336219,1.7555483409336219,0.25079262013337456,7.434244817617016
1998-04-21,30.519998550415,OI_SST,1.3555468150547227,1.3555468150547227,0.19364954500781753,7.627894362624835
1998-04-22,29.8699989318848,OI_SST,0.7055471965245239,0,0,7.627894362624835
1998-04-23,30.1999988555908,OI_SST,1.0355471202305218,1.0355471202305218,0.14793530289007453,7.775829665514909
1998-04-24,30.75,OI_SST,1.5855482646397228,1.5855482646397228,0.22650689494853182,8.00233656046344
1998-04-25,31.3299999237061,OI_SST,2.1655481883458236,2.1655481883458236,0.30936402690654624,8.311700587369987
1998-04-26,31.4099998474121,OI_SST,2.2455481120518215,2.2455481120518215,0.3207925874359745,8.632493174805962
1998-04-27,31.2999992370605,OI_SST,2.1355475017002234,2.1355475017002234,0.30507821452860334,8.937571389334565
1998-04-28,30.0799999237061,OI_SST,0.9155481883458236,0,0,8.937571389334565
1998-04-29,29.939998626709,OI_SST,0.7755468913487213,0,0,8.937571389334565
1998-04-30,29.9499988555908,OI_SST,0.7855471202305218,0,0,8.937571389334565
1998-05-01,29.9099998474121,OI_SST,0.7455481120518215,0,0,8.937571389334565
1998-05-02,30.3899993896484,OI_SST,1.2255476542881212,1.2255476542881212,0.17507823632687444,9.112649625661438
1998-05-03,30.439998626709,OI_SST,1.2755468913487213,1.2755468913487213,0.18222098447838878,9.294870610139828
1998-05-04,30.3499984741211,OI_SST,1.1855467387608236,1.1855467387608236,0.1693638198229748,9.464234429962803
1998-05-05,30.2899990081787,OI_SST,1.125547272818423,1.125547272818423,0.160792467545489,9.625026897508292
1998-05-06,30.2299995422363,OI_SST,1.0655478068760225,1.0655478068760225,0.15222111526800322,9.777248012776296
1998-05-07,29.6399993896484,OI_SST,0.4755476542881212,0,0,9.777248012776296
1998-05-08,29.5900001525879,OI_SST,0.42554841722762404,0,0,9.625026897508292
1998-05-09,29.6599998474121,OI_SST,0.4955481120518215,0,0,9.459948617584875
1998-05-10,29.6199989318848,OI_SST,0.4555471965245239,0,0,9.300584754165357
1998-05-11,29.6700000762939,OI_SST,0.5055483409336219,0,0,9.300584754165357
1998-05-12,29.5799999237061,OI_SST,0.41554818834582363,0,0,9.300584754165357
1998-05-13,30.0999984741211,OI_SST,0.9355467387608236,0,0,9.300584754165357
1998-05-14,30.2199993133545,OI_SST,1.055547577994222,1.055547577994222,0.1507925111420317,9.451377265307388
1998-05-15,30.2600002288818,OI_SST,1.0955484935215232,1.0955484935215232,0.15650692764593188,9.60788419295332
1998-05-16,30.8199996948242,OI_SST,1.6555479594639237,1.6555479594639237,0.2365068513519891,9.84439104430531
1998-05-17,30.8599987030029,OI_SST,1.695546967642624,1.695546967642624,0.2422209953775177,10.086612039682826
1998-05-18,30.3599987030029,OI_SST,1.195546967642624,1.195546967642624,0.17079242394894628,10.02804063290967
1998-05-19,30.4899997711182,OI_SST,1.3255480357579223,1.3255480357579223,0.1893640051082746,9.996612159573314
1998-05-20,30.2299995422363,OI_SST,1.0655478068760225,1.0655478068760225,0.15222111526800322,9.976612246766384
1998-05-21,30.019998550415,OI_SST,0.8555468150547227,0,0,9.976612246766384
1998-05-22,30.2600002288818,OI_SST,1.0955484935215232,1.0955484935215232,0.15650692764593188,10.133119174412316
1998-05-23,30.189998626709,OI_SST,1.0255468913487213,1.0255468913487213,0.14650669876410305,10.27962587317642
1998-05-24,29.6999988555908,OI_SST,0.5355471202305218,0,0,10.27962587317642
1998-05-25,29.5499992370605,OI_SST,0.38554750170022345,0,0,10.27962587317642
1998-05-26,29.5499992370605,OI_SST,0.38554750170022345,0,0,10.27962587317642
1998-05-27,29.519998550415,OI_SST,0.35554681505472274,0,0,10.074547767639158
1998-05-28,29.5,OI_SST,0.33554826463972276,0,0,9.868041057975926
1998-05-29,29.5499992370605,OI_SST,0.38554750170022345,0,0,9.688677009271123
1998-05-30,29.3699989318848,OI_SST,0.2055471965245239,0,0,9.516455981196192
1998-05-31,29.2099990844727,OI_SST,0.04554734911242164,0,0,9.516455981196192
1998-06-01,29.1999988555908,OI_SST,0.035547120230521756,0,0,9.516455981196192
1998-06-02,29.0399990081787,OI_SST,0,0,0,9.516455981196192
1998-06-03,28.4799995422363,OI_SST,0,0,0,9.331377788465845
1998-06-04,28.439998626709,OI_SST,0,0,0,9.106299497643285
1998-06-05,28.3299999237061,OI_SST,0,0,0,8.892649767350168
1998-06-06,29.0900001525879,OI_SST,0,0,0,8.701857158115923
1998-06-07,29.2899990081787,OI_SST,0.12554727281842304,0,0,8.49820738422626
1998-06-08,29.2999992370605,OI_SST,0.13554750170022345,0,0,8.283129049807172
1998-06-09,29.9200000762939,OI_SST,0.7555483409336219,0,0,8.283129049807172
1998-06-10,30.019998550415,OI_SST,0.8555468150547227,0,0,8.283129049807172
1998-06-11,29.9099998474121,OI_SST,0.7455481120518215,0,0,8.283129049807172
1998-06-12,29.3199996948242,OI_SST,0.15554795946392375,0,0,8.283129049807172
1998-06-13,28.9699993133545,OI_SST,0,0,0,8.283129049807172
1998-06-14,29.0699996948242,OI_SST,0,0,0,8.283129049807172
1998-06-15,29.2199993133545,OI_SST,0.05554757799422205,0,0,8.095193648824884
1998-06-16,29.3599987030029,OI_SST,0.19554696764262403,0,0,7.882972522657737
1998-06-17,29.7099990844727,OI_SST,0.5455473491124216,0,0,7.662180044213106
1998-06-18,29.9200000762939,OI_SST,0.7555483409336219,0,0,7.454244730423889
1998-06-19,29.8999996185303,OI_SST,0.7355478831700211,0,0,7.224880899701785
1998-06-20,29.8599987030029,OI_SST,0.695546967642624,0,0,7.001231213005211
1998-06-21,29.8499984741211,OI_SST,0.6855467387608236,0,0,6.7990100432415215
1998-06-22,29.8699989318848,OI_SST,0.7055471965245239,0,0,6.602503289981747
1998-06-23,29.3199996948242,OI_SST,0.15554795946392375,0,0,6.390282163814601
1998-06-24,28.9099998474121,OI_SST,0,0,0,6.142346751933169
1998-06-25,28.7999992370605,OI_SST,0,0,0,5.898697152429666
1998-06-26,28.5599994659424,OI_SST,0,0,0,5.670761653355163
1998-06-27,28.5599994659424,OI_SST,0,0,0,5.488540668876774
1998-06-28,29.1199989318848,OI_SST,0,0,0,5.488540668876774
1998-06-29,29.5900001525879,OI_SST,0.42554841722762404,0,0,5.488540668876774
1998-06-30,29.6799983978271,OI_SST,0.5155466624668215,0,0,5.488540668876774
1998-07-01,29.6799983978271,OI_SST,0.5155466624668215,0,0,5.488540668876774
1998-07-02,29.5100002288818,OI_SST,0.34554849352152317,0,0,5.488540668876774
1998-07-03,29.4299983978271,OI_SST,0.26554666246682146,0,0,5.488540668876774
1998-07-04,29.1599998474121,OI_SST,0,0,0,5.229176696465913
1998-07-05,29.0900001525879,OI_SST,0,0,0,4.98552709696241
1998-07-06,28.9699993133545,OI_SST,0,0,0,4.823306025290949
1998-07-07,28.9799995422363,OI_SST,0,0,0,4.653942205467975
1998-07-08,28.9699993133545,OI_SST,0,0,0,4.444578287552785
1998-07-09,28.8799991607666,OI_SST,0,0,0,4.444578287552785
1998-07-10,28.8199996948242,OI_SST,0,0,0,4.444578287552785
1998-07-11,28.7199993133545,OI_SST,0,0,0,4.444578287552785
1998-07-12,28.769998550415,OI_SST,0,0,0,4.195214271545383
1998-07-13,28.8599987030029,OI_SST,0,0,0,3.9444216514120076
1998-07-14,28.5499992370605,OI_SST,0,0,0,3.75077210640419
1998-07-15,28.4699993133545,OI_SST,0,0,0,3.75077210640419
1998-07-16,28.3099994659424,OI_SST,0,0,0,3.6028368035141156
1998-07-17,28.439998626709,OI_SST,0,0,0,3.376329908565584
1998-07-18,28.5399990081787,OI_SST,0,0,0,3.0669658816590375
1998-07-19,28.0699996948242,OI_SST,0,0,0,2.746173294223063
1998-07-20,27.6800003051758,OI_SST,0,0,0,2.4410950796944597
1998-07-21,27.6499996185303,OI_SST,0,0,0,2.4410950796944597
1998-07-22,27.8400001525879,OI_SST,0,0,0,2.4410950796944597
1998-07-23,27.9099998474121,OI_SST,0,0,0,2.4410950796944597
1998-07-24,27.7799987792969,OI_SST,0,0,0,2.4410950796944597
1998-07-25,29.1999988555908,OI_SST,0.035547120230521756,0,0,2.266016843367585
1998-07-26,29.3299999237061,OI_SST,0.16554818834582363,0,0,2.0837958588891965
1998-07-27,29.3199996948242,OI_SST,0.15554795946392375,0,0,1.9144320390662217
1998-07-28,29.2099990844727,OI_SST,0.04554734911242164,0,0,1.7536395715207327
1998-07-29,29.25,OI_SST,0.08554826463972276,0,0,1.6014184562527294
1998-07-30,28.9799995422363,OI_SST,0,0,0,1.6014184562527294
1998-07-31,28.5799999237061,OI_SST,0,0,0,1.6014184562527294
1998-08-01,28.8699989318848,OI_SST,0,0,0,1.6014184562527294
1998-08-02,28.8699989318848,OI_SST,0,0,0,1.6014184562527294
1998-08-03,28.8199996948242,OI_SST,0,0,0,1.6014184562527294
1998-08-04,28.8899993896484,OI_SST,0,0,0,1.6014184562527294
1998-08-05,29.0699996948242,OI_SST,0,0,0,1.6014184562527294
1998-08-06,29.0399990081787,OI_SST,0,0,0,1.4506259451106978
1998-08-07,29.0100002288818,OI_SST,0,0,0,1.2941190174647659
1998-08-08,29.3199996948242,OI_SST,0.15554795946392375,0,0,1.0576121661127766
1998-08-09,29.1299991607666,OI_SST,0,0,0,0.815391170735259
1998-08-10,28.9300003051758,OI_SST,0,0,0,0.6445987467863128
1998-08-11,28.8400001525879,OI_SST,0,0,0,0.4552347416780381
1998-08-12,29,OI_SST,0,0,0,0.30301362641003493
1998-08-13,29.0100002288818,OI_SST,0,0,0,0.30301362641003493
1998-08-14,28.9899997711182,OI_SST,0,0,0,0.14650669876410305
1998-08-15,28.6199989318848,OI_SST,0,0,0,0
1998-08-16,28.5399990081787,OI_SST,0,0,0,0
1998-08-17,28.8400001525879,OI_SST,0,0,0,0
1998-08-18,28.5399990081787,OI_SST,0,0,0,0
1998-08-19,28.25,OI_SST,0,0,0,0
1998-08-20,28.1599998474121,OI_SST,0,0,0,0
1998-08-21,27.9099998474121,OI_SST,0,0,0,0
1998-08-22,27.8199996948242,OI_SST,0,0,0,0
1998-08-23,28.5999984741211,OI_SST,0,0,0,0
1998-08-24,28.8400001525879,OI_SST,0,0,0,0
1998-08-25,28.8699989318848,OI_SST,0,0,0,0
